placement,match_id,augment0,augment1,augment2,Set7_Assassin,Set7_Astral,Set7_Bard,Set7_Bruiser,Set7_Cannoneer,Set7_Cavalier,Set7_Dragon,Set7_Dragonmancer,Set7_Evoker,Set7_Guardian,Set7_Guild,Set7_Jade,Set7_Legend,Set7_Mage,Set7_Mirage,Set7_Mystic,Set7_Ragewing,Set7_Revel,Set7_Scalescorn,Set7_Shapeshifter,Set7_Shimmerscale,Set7_SpellThief,Set7_Starcaller,Set7_Swiftshot,Set7_Tempest,Set7_Trainer,Set7_Warrior,Set7_Whispers,TFT7_Aatrox,TFT7_Aatrox_item0,TFT7_Aatrox_item1,TFT7_Aatrox_item2,TFT7_Anivia,TFT7_Anivia_item0,TFT7_Anivia_item1,TFT7_Anivia_item2,TFT7_AoShin,TFT7_AoShin_item0,TFT7_AoShin_item1,TFT7_AoShin_item2,TFT7_Ashe,TFT7_Ashe_item0,TFT7_Ashe_item1,TFT7_Ashe_item2,TFT7_AurelionSol,TFT7_AurelionSol_item0,TFT7_AurelionSol_item1,TFT7_AurelionSol_item2,TFT7_Bard,TFT7_Bard_item0,TFT7_Bard_item1,TFT7_Bard_item2,TFT7_Braum,TFT7_Braum_item0,TFT7_Braum_item1,TFT7_Braum_item2,TFT7_Corki,TFT7_Corki_item0,TFT7_Corki_item1,TFT7_Corki_item2,TFT7_Diana,TFT7_Diana_item0,TFT7_Diana_item1,TFT7_Diana_item2,TFT7_DragonBlue,TFT7_DragonBlue_item0,TFT7_DragonBlue_item1,TFT7_DragonBlue_item2,TFT7_DragonGold,TFT7_DragonGold_item0,TFT7_DragonGold_item1,TFT7_DragonGold_item2,TFT7_DragonGreen,TFT7_DragonGreen_item0,TFT7_DragonGreen_item1,TFT7_DragonGreen_item2,TFT7_DragonPurple,TFT7_DragonPurple_item0,TFT7_DragonPurple_item1,TFT7_DragonPurple_item2,TFT7_Elise,TFT7_Elise_item0,TFT7_Elise_item1,TFT7_Elise_item2,TFT7_Ezreal,TFT7_Ezreal_item0,TFT7_Ezreal_item1,TFT7_Ezreal_item2,TFT7_Gnar,TFT7_Gnar_item0,TFT7_Gnar_item1,TFT7_Gnar_item2,TFT7_Hecarim,TFT7_Hecarim_item0,TFT7_Hecarim_item1,TFT7_Hecarim_item2,TFT7_Heimerdinger,TFT7_Heimerdinger_item0,TFT7_Heimerdinger_item1,TFT7_Heimerdinger_item2,TFT7_Illaoi,TFT7_Illaoi_item0,TFT7_Illaoi_item1,TFT7_Illaoi_item2,TFT7_Jinx,TFT7_Jinx_item0,TFT7_Jinx_item1,TFT7_Jinx_item2,TFT7_Karma,TFT7_Karma_item0,TFT7_Karma_item1,TFT7_Karma_item2,TFT7_Kayn,TFT7_Kayn_item0,TFT7_Kayn_item1,TFT7_Kayn_item2,TFT7_LeeSin,TFT7_LeeSin_item0,TFT7_LeeSin_item1,TFT7_LeeSin_item2,TFT7_Leona,TFT7_Leona_item0,TFT7_Leona_item1,TFT7_Leona_item2,TFT7_Lillia,TFT7_Lillia_item0,TFT7_Lillia_item1,TFT7_Lillia_item2,TFT7_Lulu,TFT7_Lulu_item0,TFT7_Lulu_item1,TFT7_Lulu_item2,TFT7_Nami,TFT7_Nami_item0,TFT7_Nami_item1,TFT7_Nami_item2,TFT7_Neeko,TFT7_Neeko_item0,TFT7_Neeko_item1,TFT7_Neeko_item2,TFT7_Nidalee,TFT7_Nidalee_item0,TFT7_Nidalee_item1,TFT7_Nidalee_item2,TFT7_Nunu,TFT7_Nunu_item0,TFT7_Nunu_item1,TFT7_Nunu_item2,TFT7_Olaf,TFT7_Olaf_item0,TFT7_Olaf_item1,TFT7_Olaf_item2,TFT7_Ornn,TFT7_Ornn_item0,TFT7_Ornn_item1,TFT7_Ornn_item2,TFT7_Pyke,TFT7_Pyke_item0,TFT7_Pyke_item1,TFT7_Pyke_item2,TFT7_Qiyana,TFT7_Qiyana_item0,TFT7_Qiyana_item1,TFT7_Qiyana_item2,TFT7_Ryze,TFT7_Ryze_item0,TFT7_Ryze_item1,TFT7_Ryze_item2,TFT7_Sejuani,TFT7_Sejuani_item0,TFT7_Sejuani_item1,TFT7_Sejuani_item2,TFT7_Senna,TFT7_Senna_item0,TFT7_Senna_item1,TFT7_Senna_item2,TFT7_Sett,TFT7_Sett_item0,TFT7_Sett_item1,TFT7_Sett_item2,TFT7_Shen,TFT7_Shen_item0,TFT7_Shen_item1,TFT7_Shen_item2,TFT7_Shyvana,TFT7_Shyvana_item0,TFT7_Shyvana_item1,TFT7_Shyvana_item2,TFT7_Skarner,TFT7_Skarner_item0,TFT7_Skarner_item1,TFT7_Skarner_item2,TFT7_Sona,TFT7_Sona_item0,TFT7_Sona_item1,TFT7_Sona_item2,TFT7_Soraka,TFT7_Soraka_item0,TFT7_Soraka_item1,TFT7_Soraka_item2,TFT7_Swain,TFT7_Swain_item0,TFT7_Swain_item1,TFT7_Swain_item2,TFT7_Sylas,TFT7_Sylas_item0,TFT7_Sylas_item1,TFT7_Sylas_item2,TFT7_TahmKench,TFT7_TahmKench_item0,TFT7_TahmKench_item1,TFT7_TahmKench_item2,TFT7_Talon,TFT7_Talon_item0,TFT7_Talon_item1,TFT7_Talon_item2,TFT7_Taric,TFT7_Taric_item0,TFT7_Taric_item1,TFT7_Taric_item2,TFT7_Thresh,TFT7_Thresh_item0,TFT7_Thresh_item1,TFT7_Thresh_item2,TFT7_TrainerDragon,TFT7_TrainerDragon_item0,TFT7_TrainerDragon_item1,TFT7_TrainerDragon_item2,TFT7_Tristana,TFT7_Tristana_item0,TFT7_Tristana_item1,TFT7_Tristana_item2,TFT7_Twitch,TFT7_Twitch_item0,TFT7_Twitch_item1,TFT7_Twitch_item2,TFT7_Varus,TFT7_Varus_item0,TFT7_Varus_item1,TFT7_Varus_item2,TFT7_Vladimir,TFT7_Vladimir_item0,TFT7_Vladimir_item1,TFT7_Vladimir_item2,TFT7_Volibear,TFT7_Volibear_item0,TFT7_Volibear_item1,TFT7_Volibear_item2,TFT7_Xayah,TFT7_Xayah_item0,TFT7_Xayah_item1,TFT7_Xayah_item2,TFT7_Yasuo,TFT7_Yasuo_item0,TFT7_Yasuo_item1,TFT7_Yasuo_item2,TFT7_Yone,TFT7_Yone_item0,TFT7_Yone_item1,TFT7_Yone_item2,TFT7_Zoe,TFT7_Zoe_item0,TFT7_Zoe_item1,TFT7_Zoe_item2
5,NA1_4380728878,TFT6_Augment_SalvageBin,TFT6_Augment_SecondWind1,TFT6_Augment_Diversify2,1.0,,,1.0,,1.0,,,,,3.0,,0.0,,,,1.0,,,,,,,1.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,SeraphsEmbrace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,DragonsClaw,Zephyr,,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,UnstableConcoction,RedBuff,MadredsBloodrazor,,,,,,,,,,,None,None,,,,,2.0,,,,,,,,,,,,,,,,2.0,Quicksilver,GuinsoosRageblade,MadredsBloodrazor,,,,,,,,,,,,
8,NA1_4380698244,TFT7_Augment_MirageEmblem,TFT7_Augment_CavalierTrait,TFT7_Augment_BestFriends2,0.0,,,0.0,,2.0,1.0,0.0,,,1.0,,0.0,,3.0,,,,,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,ArchangelsStaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,MirageEmblemItem,DragonsClaw,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Bloodthirster,FrozenHeart,,,,,,,,,
1,NA1_4380698244,TFT7_Augment_PandorasBench,TFT7_Augment_BestFriends1,TFT7_Augment_DragonAlliance,,0.0,,1.0,,,2.0,,1.0,,,,,2.0,,1.0,,0.0,,,0.0,1.0,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,RunaansHurricane,Bloodthirster,GuinsoosRageblade,,,,,,,,,,,,,,,,,2.0,Shroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,RecurveBow,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ArchangelsStaff,PowerGauntlet,,,,,,,,,,2.0,GargoyleStoneplate,TitanicHydra,GargoyleStoneplate,,,,,,,,,,,,,,,,,4.0,TrainerSnax,None,None,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,ThiefsGloves,,
4,NA1_4380698244,TFT7_Augment_GadgetExpert,TFT6_Augment_Diversify1,TFT6_Augment_ThrillOfTheHunt2,,,,1.0,,,1.0,0.0,,0.0,,1.0,,0.0,,,0.0,,,2.0,,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,MadredsBloodrazor,MadredsBloodrazor,,2.0,GuardianAngel,GuinsoosRageblade,ArchangelsStaff,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,RedBuff,Zephyr,FrozenHeart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,StatikkShiv,ArchangelsStaff,,2.0,ThiefsGloves,WarmogsArmor,GargoyleStoneplate,,,,,,,,,,,,,2.0,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,NA1_4380698244,TFT7_Augment_AssassinEmblem,TFT6_Augment_ThrillOfTheHunt1,TFT6_Augment_Diversify2,3.0,,,1.0,,0.0,,,,0.0,1.0,,0.0,0.0,,,0.0,,2.0,,0.0,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,3.0,RedBuff,IonicSpark,UnstableConcoction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,AssassinEmblemItem,UnstableConcoction,,,,,,,,,,,,,,,,,,,,,,3.0,AssassinEmblemItem,InfinityEdge,RunaansHurricane,2.0,Morellonomicon,GargoyleStoneplate,,,,,,2.0,Morellonomicon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,NA1_4380698244,TFT6_Augment_Distancing2,TFT6_Augment_SecondWind1,TFT7_Augment_GadgetExpert,,,1.0,1.0,,,1.0,0.0,,,2.0,,0.0,1.0,0.0,0.0,,,,,0.0,1.0,,,2.0,,0.0,0.0,,,,,,,,,2.0,GuinsoosRageblade,SpearOfShojin,Morellonomicon,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,DragonsClaw,TitanicHydra,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,2.0,DragonsClaw,BrambleVest,WarmogsArmor,,,,,2.0,Chalice,StatikkShiv,GuinsoosRageblade
7,NA1_4380698244,TFT6_Augment_TrueTwos,TFT7_Augment_BestFriends1,TFT7_Augment_SwiftshotPressTheAttack,0.0,1.0,,1.0,,0.0,,,0.0,,3.0,,,0.0,,1.0,,,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,BrambleVest,Shroud,DragonsClaw,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,None,None,,,,,2.0,TitanicHydra,Shroud,,3.0,Deathblade,RunaansHurricane,GuinsoosRageblade,,,,,,,,,,,,,,,,,,,,,,,,
5,NA1_4380698244,TFT7_Augment_MageConference,TFT6_Augment_ThrillOfTheHunt1,TFT6_Augment_TargetDummies,,1.0,,1.0,,0.0,,,0.0,,1.0,,,2.0,,1.0,,,0.0,,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,3.0,TitanicHydra,,,,,,,,,,,,,,,,,,,,,,,3.0,TitanicHydra,,,2.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,JeweledGauntlet,HextechGunblade,SpearOfShojin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,WarmogsArmor,WarmogsArmor,Zephyr,,,,,,,,,,,,,,,,,4.0,TrainerSnax,None,None,,,,,,,,,,,,,3.0,LocketOfTheIronSolari,,,,,,,,,,,,,,,,,,,,,,
6,NA1_4380698244,TFT6_Augment_Electrocharge2,TFT6_Augment_SecondWind1,TFT6_Augment_PortableForge,1.0,,,1.0,,1.0,,,,,3.0,,0.0,,,,1.0,,,,,,,1.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,GiantsBelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,GargoyleStoneplate,RedBuff,,,,,,2.0,FrozenHeart,,,,,,,2.0,,,,,,,,,,,,2.0,ZekesHerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,InfinityEdge,RedBuff,,,,,,,,,,,,None,None,,,,,2.0,,,,,,,,,,,,,,,,2.0,Quicksilver,OrnnInfinityForce,GuinsoosRageblade,,,,,,,,,,,,
2,NA1_4380677345,TFT7_Augment_MirageEmblem,TFT6_Augment_Electrocharge1,TFT6_Augment_CelestialBlessing2,,,1.0,,,3.0,1.0,0.0,,0.0,2.0,,,,4.0,0.0,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,MirageEmblemItem,SpearOfShojin,,,,,,,,,,,,,,2.0,UnstableConcoction,JeweledGauntlet,RabadonsDeathcap,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,RedBuff,,,,,,,,,,,,,,,,,,,,,,,2.0,RedBuff,DragonsClaw,TitansResolve,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,2.0,SeraphsEmbrace,CavalierEmblemItem,GuardianAngel,1.0,,,,,,,
1,NA1_4380677345,TFT7_Augment_MageConference,TFT7_Augment_AxiomArc1,TFT6_Augment_BlueBattery2,0.0,,1.0,1.0,,2.0,,0.0,,1.0,1.0,,0.0,0.0,1.0,0.0,0.0,,2.0,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,2.0,MadredsBloodrazor,FrozenHeart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Redemption,GuardianEmblemItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,IonicSpark,ArchangelsStaff,UnstableConcoction,,,,,,,,,,,,,,,,,2.0,ZekesHerald,,,2.0,Zephyr,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Quicksilver,RunaansHurricane,Bloodthirster,,,,,,,,
5,NA1_4380677345,TFT7_Augment_Bloodlust1,TFT6_Augment_Weakspot,TFT7_Augment_BigFriend2,,,,0.0,,,1.0,0.0,,2.0,,0.0,,,1.0,,0.0,,0.0,,1.0,,1.0,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,TitanicHydra,DragonsClaw,,,,,,,,,,,,,,2.0,Shroud,GargoyleStoneplate,RedBuff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,GuardianAngel,,,,,,,,,,,,,,,,,,,,,,,3.0,ZekesHerald,MadredsBloodrazor,ZekesHerald,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,GuinsoosRageblade,ShimmerscaleGamblersBlade,Quicksilver,,,,
4,NA1_4380677345,TFT6_Augment_TriForce2,TFT6_Augment_SecondWind1,TFT6_Augment_Distancing2,1.0,1.0,,1.0,,,,,1.0,,2.0,,0.0,0.0,,1.0,,0.0,,,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,GargoyleStoneplate,TitansResolve,Shroud,,,,,,,,,,,,,,,,,,,,,,,,,2.0,TitanicHydra,,,3.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,FrozenHeart,GuardianAngel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,LastWhisper,FrozenHeart,,,,,,,,,,,,None,None,,,,,2.0,,,,3.0,GuinsoosRageblade,InfinityEdge,RunaansHurricane,,,,,,,,,,,,,,,,,,,,,,,,
8,NA1_4380677345,TFT6_Augment_CyberneticShell2,TFT6_Augment_Weakspot,,,1.0,,0.0,,,,,,,,0.0,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Deathblade,RecurveBow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,NA1_4380677345,TFT7_Augment_AstralIntercosmicGifts,TFT7_Augment_BestFriends1,TFT6_Augment_CyberneticImplants2,,2.0,,1.0,,,,,,,,,,2.0,,0.0,,,,0.0,0.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,RedBuff,DragonsClaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,HextechGunblade,,,,,,,3.0,UnstableConcoction,MageEmblemItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,MageEmblemItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,3.0,GuinsoosRageblade,HextechGunblade,RunaansHurricane,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,
7,NA1_4380677345,TFT6_Augment_CalculatedLoss,TFT7_Augment_ShimmerscaleEmblem,TFT6_Augment_CelestialBlessing2,,,,1.0,,0.0,1.0,0.0,,,,,0.0,,4.0,,0.0,,0.0,,0.0,,,,0.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,HextechGunblade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ZekesHerald,,,1.0,,,,2.0,MirageEmblemItem,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ShimmerscaleEmblemItem,RedBuff,MirageEmblemItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,3.0,RapidFireCannon,UnstableConcoction,,,,,
3,NA1_4380677345,TFT6_Augment_TrueTwos,TFT6_Augment_Featherweights1,TFT6_Augment_SalvageBin,,0.0,,,4.0,,,,0.0,1.0,,0.0,,0.0,,1.0,0.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,RabadonsDeathcap,Redemption,GargoyleStoneplate,2.0,RunaansHurricane,StatikkShiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,ZekesHerald,LocketOfTheIronSolari,PowerGauntlet,,,,,,,,,,,,,,,,,,,,,2.0,CannoneerEmblemItem,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,TitanicHydra,GiantsBelt,,,,,,4.0,TrainerSnax,None,None,3.0,LastWhisper,UnstableConcoction,Quicksilver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,NA1_4380570051,TFT6_Augment_ClearMind,TFT6_Augment_Electrocharge2,TFT6_Augment_SecondWind2,,0.0,,1.0,,,,,1.0,,1.0,0.0,0.0,2.0,,2.0,,0.0,,0.0,0.0,1.0,,,0.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,RabadonsDeathcap,SpearOfShojin,UnstableConcoction,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,RedBuff,WarmogsArmor,GargoyleStoneplate,,,,,,,,,,,,,,,,,2.0,TrainerSnax,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,MysticEmblemItem,,
5,NA1_4380570051,TFT6_Augment_CalculatedLoss,TFT7_Augment_LastStand,TFT6_Augment_TargetDummies,,1.0,,2.0,,,,,,,1.0,,0.0,,,,0.0,,,,,,,2.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,3.0,GargoyleStoneplate,RedBuff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,2.0,,,,3.0,GuinsoosRageblade,RunaansHurricane,LastWhisper,,,,,,,,,2.0,UnstableConcoction,LocketOfTheIronSolari,InfinityEdge,,,,,,,,,,,,
8,NA1_4380570051,TFT7_Augment_UrfsGrabBag1,TFT7_Augment_BestFriends2,TFT6_Augment_CyberneticUplink2,,0.0,1.0,1.0,,,,,0.0,,2.0,,,2.0,,2.0,,,,,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,ThiefsGloves,ChainVest,HextechGunblade,,,,,,,,,,,,,,,,,,,,,,,,,1.0,MageEmblemItem,,,2.0,SpearOfShojin,ArchangelsStaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,TearOfTheGoddess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,DragonsClaw,,,,,,,,,,,,,,,,,,,2.0,TrainerSnax,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,NA1_4380570051,TFT7_Augment_GuildLoot,TFT6_Augment_CelestialBlessing2,TFT6_Augment_SecondWind2,1.0,,,1.0,,1.0,,,,,3.0,,0.0,,,,1.0,,,,,,,1.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,NeedlesslyLargeRod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Redemption,,,,,,,2.0,FrozenHeart,StatikkShiv,IonicSpark,,,,,2.0,,,,,,,,,,,,2.0,Chalice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,RedBuff,Deathblade,TitansResolve,,,,,,,,,,,None,None,,,,,2.0,GuinsoosRageblade,,,,,,,,,,,,,,,2.0,GuinsoosRageblade,UnstableConcoction,Deathblade,,,,,,,,,,,,
7,NA1_4380570051,TFT7_Augment_MageConference,TFT6_Augment_Ascension,TFT6_Augment_Diversify2,,0.0,,0.0,,0.0,,,0.0,,1.0,,,2.0,,1.0,,,0.0,,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,ZekesHerald,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,TitansResolve,,,1.0,,,,3.0,SpearOfShojin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,JeweledGauntlet,InfinityEdge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,TitansResolve,RedBuff,,,,,,,,,,,,,,,,,,1.0,TrainerSnax,None,None,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
1,NA1_4380570051,TFT6_Augment_SecondWind2,TFT6_Augment_PortableForge,TFT6_Augment_TargetDummies,,,,1.0,,,1.0,0.0,1.0,,,,0.0,1.0,0.0,1.0,,0.0,,,0.0,1.0,,,2.0,1.0,0.0,0.0,,,,,,,,,1.0,SpearOfShojin,ArchangelsStaff,UnstableConcoction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,Zephyr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,GargoyleStoneplate,OrnnAnimaVisage,RedBuff,,,,,,,,,,,,,,,,,2.0,TrainerSnax,None,None,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Deathblade,SparringGloves,LastWhisper,,,,,2.0,ZekesHerald,,
